,listing_id,listing_url,price_type,kilometers,year,city,price,on_road_costs,scraped_on,price_total,predicted_price,discount
40,3014611877,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3014611877,asking,163000,2010,Gore,9450.0,0,2021-09-16 10:29:42.906550,9750.0,11612.030612209366,16.035357418465214
41,3014824702,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3014824702,asking,99000,2008,"Penrose, Auckland",11500.0,0,2021-09-16 10:29:50.419713,11800.0,11887.270537672963,0.734151186316373
42,3017111823,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3017111823,asking,0,2021,Napier,54990.0,0,2021-09-16 10:30:01.329519,55290.0,63072.70846879377,12.339264727539625
43,3017315894,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3017315894,asking,75500,2018,"Corner Maahanga Drive & Te Kowhai Road, Hamilton",34990.0,1,2021-09-16 10:30:10.072727,34990.0,35622.823400591486,1.7764549246284
44,3017316297,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3017316297,asking,92250,2013,"Sydenham, Christchurch",16950.0,0,2021-09-16 10:30:20.874394,17250.0,20217.464862305857,14.677729787172778
45,3018210333,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3018210333,asking,39600,2009,"Phillipstown, Christchurch",16990.0,0,2021-09-16 10:30:28.070310,17290.0,16231.511662805102,-6.521193830765926
46,3023150612,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3023150612,asking,30,2021,Lower Hutt,57490.0,0,2021-09-16 10:30:35.441654,57790.0,63066.01788002329,8.365864941814433
47,3023284875,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3023284875,asking,85841,2015,"The Brook, Nelson",30299.0,1,2021-09-16 10:30:46.081711,30299.0,25332.640616150078,-19.60458626916203
48,3026123092,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3026123092,asking,41000,2010,"Sockburn, Christchurch",15980.0,0,2021-09-16 10:30:54.690735,16280.0,17875.766712027325,8.92698331621014
49,3029258954,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3029258954,asking,98034,2017,"Botany, Auckland",32995.0,1,2021-09-16 10:31:01.736389,32995.0,29721.2428944359,-11.014872820735826
50,3030136127,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3030136127,asking,88650,2014,"The Wood, Nelson",26995.0,1,2021-09-16 10:31:24.418546,26995.0,22662.663609361265,-19.11662488273963
51,3031942325,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3031942325,asking,100,2021,Hastings,54990.0,0,2021-09-16 10:31:31.490967,55290.0,63050.40926611796,12.308261526683301
52,3033086907,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3033086907,asking,57361,2015,"The Brook, Nelson",29299.0,1,2021-09-16 10:31:38.703681,29299.0,28016.73073773354,-4.5767983219379476
53,3033114011,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3033114011,asking,10000,2016,"Sockburn, Christchurch",39990.0,1,2021-09-16 10:31:46.511542,39990.0,36661.13246089178,-9.08010013782113
54,3035261238,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3035261238,asking,102000,2012,"Phillipstown, Christchurch",16990.0,0,2021-09-16 10:31:53.588359,17290.0,17648.094912958553,2.0290853756436524
55,3037281039,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3037281039,asking,79000,2010,"Sockburn, Christchurch",13450.0,0,2021-09-16 10:32:00.913146,13750.0,15628.15585652569,12.017770194820823
56,3037346802,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3037346802,asking,134700,2012,"Mt Roskill, Auckland",15988.0,0,2021-09-16 10:32:12.700489,16288.0,15720.999152226546,-3.606646386041882
57,3045663276,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3045663276,asking,135636,2013,"Lower Hutt, Wellington",21995.0,1,2021-09-16 10:32:20.125132,21995.0,17341.96971250115,-26.831036869731467
58,3048847611,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3048847611,asking,85000,2012,"Bradford, Dunedin",18950.0,0,2021-09-16 10:32:29.534867,19250.0,18741.523202019765,-2.7131028385432203
59,3052401086,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3052401086,asking,49462,2016,"South Dunedin, Dunedin",33999.0,1,2021-09-16 10:29:04.126891,33999.0,31886.27042283552,-6.625828449511725
60,3052571019,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3052571019,asking,58000,2012,"Sydenham, Christchurch",17950.0,0,2021-09-16 10:32:36.369468,18250.0,20619.067944434304,11.489694640022687
61,3053090573,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3053090573,asking,77451,2016,"Sydenham, Christchurch",29950.0,0,2021-09-16 10:32:42.082168,30250.0,28881.5677476294,-4.738081617757473
62,3053090576,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3053090576,asking,35000,2016,"Waikiwi, Invercargill",33950.0,0,2021-09-16 10:32:51.711668,34250.0,33559.319783310224,-2.058087652400113
63,3056282769,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3056282769,asking,30,2021,Lower Hutt,58490.0,0,2021-09-16 10:32:58.478033,58790.0,63066.01788002329,6.7802249511900055
64,3057128344,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3057128344,asking,123000,2011,"Burnside, Christchurch",12999.0,0,2021-09-16 10:33:05.886693,13299.0,14804.44863665713,10.168893645451305
65,3060687113,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3060687113,asking,86900,2008,"Penrose, Auckland",12500.0,0,2021-09-16 10:33:11.608574,12800.0,12406.926986780702,-3.168173824494243
66,3065634815,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3065634815,asking,11162,2020,"Palmerston North, Manawatu",46990.0,1,2021-09-16 10:33:29.680364,46990.0,54782.795935350405,14.224896342542909
67,3066079498,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3066079498,asking,133417,2017,"Botany, Auckland",27995.0,1,2021-09-16 10:33:37.562698,27995.0,26225.813775444847,-6.745972650090411
68,3067920591,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3067920591,asking,66000,2009,"Sydenham, Christchurch",13450.0,0,2021-09-16 10:33:43.109595,13750.0,14784.827055939391,6.9992503261895
69,3069737929,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3069737929,asking,65043,2012,"Wairau Valley, Auckland",17290.0,0,2021-09-16 10:33:49.115474,17590.0,20111.896749641128,12.53932824454326
70,3071220256,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3071220256,asking,128715,2015,"Sydenham, Christchurch",22950.0,0,2021-09-16 10:33:54.620225,23250.0,21768.999603962133,-6.803254274341175
71,3071286894,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3071286894,asking,109641,2015,"Ellerslie,",27970.0,0,2021-09-16 10:34:01.587428,28270.0,23287.913870415843,-21.393441066927107
72,3073518645,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3073518645,asking,0,2021,"Greenlane, Auckland",54990.0,1,2021-09-16 10:34:07.642193,54990.0,63072.70846879377,12.81490626455786
73,3075083212,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3075083212,asking,109076,2013,Gore,25999.0,1,2021-09-16 10:34:16.159173,25999.0,19049.64365941272,-36.48024322572301
74,3075192514,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3075192514,asking,128000,2009,"Sydenham, Christchurch",11750.0,0,2021-09-16 10:34:22.080461,12050.0,11874.143322477763,-1.4810051786164669
75,3078884621,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3078884621,asking,149400,2008,"Phillipstown, Christchurch",15790.0,1,2021-09-16 10:33:23.938672,15790.0,9946.777648361425,-58.74487756948255
76,3080046803,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3080046803,asking,30,2021,Lower Hutt,57490.0,0,2021-09-16 10:34:30.706794,57790.0,63066.01788002329,8.365864941814433
77,3080703312,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3080703312,asking,120090,2015,"Waltham, Christchurch",22940.0,0,2021-09-16 10:34:41.979902,23240.0,22443.157754912634,-3.5504907722396744
78,3081399214,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3081399214,asking,95893,2012,"Mt Wellington, Auckland",18990.0,0,2021-09-16 10:34:49.299632,19290.0,18033.349762490172,-6.968479256825
79,3081557787,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3081557787,asking,64706,2009,"Mount Wellington,",16550.0,0,2021-09-16 10:34:56.649302,16850.0,14852.633215124626,-13.447896786688505
80,3084215333,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3084215333,asking,110045,2016,"Greenlane, Auckland",26990.0,1,2021-09-16 10:35:02.369279,26990.0,25737.4705420394,-4.866560044875929
81,3084578225,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3084578225,asking,93746,2012,"Penrose, Auckland",19985.0,0,2021-09-16 10:35:09.654022,20285.0,18170.780132038053,-11.635272963510422
82,3087939733,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3087939733,asking,51000,2015,"Sockburn, Christchurch",31990.0,1,2021-09-16 10:35:16.858416,31990.0,28654.055755731417,-11.642136361800453
83,3087951857,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3087951857,asking,57000,2010,"Bradford, Dunedin",15950.0,0,2021-09-16 10:35:23.151214,16250.0,16892.47687949648,3.8033314124366036
84,3088394800,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3088394800,asking,55000,2017,"Glenfield, Auckland",41990.0,1,2021-09-16 10:35:36.487970,41990.0,34606.260366981594,-21.33642744034647
85,3089583405,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3089583405,asking,103650,2015,"Manukau, Manukau",28970.0,0,2021-09-16 10:35:45.775743,29270.0,23786.52604751385,-23.052857493914207
86,3091106886,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3091106886,asking,52625,2012,Rangiora,21990.0,0,2021-09-16 10:35:52.837840,22290.0,21014.7131347429,-6.068542820833056
87,3092638997,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3092638997,asking,85000,2010,"Otahuhu, Auckland",13495.0,0,2021-09-16 10:35:59.927299,13795.0,15300.072167467193,9.83702659041997
88,3093791796,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3093791796,asking,80700,2008,"Manukau, Manukau",13990.0,0,2021-09-16 10:36:06.935679,14290.0,12681.937913095377,-12.67993975308882
89,3094705417,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3094705417,asking,70500,2009,Gore,12950.0,1,2021-09-16 10:36:17.294144,12950.0,14551.426096914494,11.005286260252273
90,3100701019,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3100701019,asking,152573,2011,"Te Rapa, Hamilton",13500.0,1,2021-09-16 10:36:23.211621,13500.0,13334.499312391199,-1.2411466207434425
91,3101587225,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3101587225,asking,6670,2021,"Hamilton, Waikato",58490.0,0,2021-09-16 10:36:30.401334,58790.0,61602.49489343203,4.565553551520024
92,3101665031,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3101665031,asking,85041,2009,"Te Rapa, Hamilton",12490.0,0,2021-09-16 10:36:38.138005,12790.0,13822.124880559004,7.467194005826852
93,3101886657,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3101886657,asking,58802,2016,Dunedin,31990.0,0,2021-09-16 10:36:45.427996,32290.0,30850.357584572626,-4.666533966359266
94,3102010066,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3102010066,asking,66000,2012,"Sydenham, Christchurch",18950.0,0,2021-09-16 10:36:58.547952,19250.0,20043.95214496482,3.9610558797121573
95,3102010212,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3102010212,asking,115000,2010,"Bradford, Dunedin",13450.0,0,2021-09-16 10:37:07.648118,13750.0,13760.119555052484,0.07354263901557961
96,3102010607,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3102010607,asking,66000,2009,"Sydenham, Christchurch",16450.0,0,2021-09-16 10:37:14.612369,16750.0,14784.827055939391,-13.29182232991461
97,3102011221,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3102011221,asking,96000,2014,"Waimataitai, Timaru",21950.0,0,2021-09-16 10:37:20.411643,22250.0,22081.241662100983,-0.7642610885811918
98,3102022897,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3102022897,asking,196788,2016,"Manukau, Auckland",18990.0,1,2021-09-16 10:37:28.140954,18990.0,18938.860753531368,-0.2700228230945562
99,3102078532,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3102078532,asking,133079,2017,Christchurch,27950.0,1,2021-09-16 10:37:35.485524,27950.0,26257.17766177051,-6.447084146039718
100,3103010880,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3103010880,asking,112000,2010,"Te Rapa, Hamilton",14985.0,0,2021-09-16 10:26:33.222842,15285.0,13906.868064642877,-9.909721793226154
101,3103776942,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3103776942,asking,78546,2015,"East Tamaki, Auckland",29150.0,0,2021-09-16 10:37:40.996793,29450.0,25994.619193787723,-13.292677151577797
102,3108177621,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3108177621,asking,53500,2015,Napier,35990.0,1,2021-09-16 10:37:49.135350,35990.0,28401.863047613264,-26.717039440919354
103,3108617960,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3108617960,asking,10,2021,Taupo,57490.0,0,2021-09-16 10:37:58.695385,57790.0,63070.47819367389,8.372345263435042
104,3108640534,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3108640534,asking,10,2021,Taupo,54990.0,0,2021-09-16 10:38:04.569590,55290.0,63070.47819367389,12.336164900766976
105,3108748805,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3108748805,asking,85393,2012,"Waltham, Christchurch",18940.0,0,2021-09-16 10:38:12.123096,19240.0,18715.49642804412,-2.8025095351996163
106,3109451236,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3109451236,asking,0,2021,"Greenlane, Auckland",49990.0,1,2021-09-16 10:38:18.383798,49990.0,63072.70846879377,20.742265214861746
107,3109734406,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3109734406,asking,82436,2016,"Te Rapa, Hamilton",31990.0,1,2021-09-16 10:38:24.600210,31990.0,28376.91989265838,-12.732460467904366
108,3109945664,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3109945664,asking,117000,2010,"Phillipstown, Christchurch",13990.0,0,2021-09-16 10:38:31.935917,14290.0,13663.148518912314,-4.587899196294383
109,3109945675,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3109945675,asking,89400,2013,"Phillipstown, Christchurch",19990.0,0,2021-09-16 10:38:42.803020,20290.0,20422.244333607374,0.6475504427774823
110,3112503251,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3112503251,asking,29800,2018,"Hamilton, Waikato",47990.0,1,2021-09-16 10:38:51.695257,47990.0,41870.70199655663,-14.614749005036053
111,3112604445,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3112604445,asking,88000,2012,"Phillipstown, Christchurch",19990.0,0,2021-09-16 10:38:59.136812,20290.0,18543.758285823962,-9.416870556984001
112,3112760665,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3112760665,asking,152408,2011,"Beachville, Nelson",10995.0,0,2021-09-16 10:39:06.236679,11295.0,13342.28168457835,15.344314660547884
113,3112988796,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3112988796,asking,71000,2011,"Mt Roskill, Auckland",16888.0,0,2021-09-16 10:39:15.929475,17188.0,17792.997144288696,3.400198063218888
114,3113852447,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3113852447,asking,94600,2008,"Penrose, Auckland",14500.0,0,2021-09-16 10:39:22.727005,14800.0,12073.669032397867,-22.58079926065917
115,3116401111,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3116401111,asking,68216,2016,"Cnr of Featherston & Carroll St, Palmerston North",33790.0,1,2021-09-16 10:39:34.271785,33790.0,29840.289838558198,-13.23616554266231
116,3116410245,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3116410245,asking,0,2021,Napier,57490.0,0,2021-09-16 10:39:43.106905,57790.0,63072.70846879377,8.375585252387681
117,3116555469,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3116555469,asking,54000,2015,"Waikiwi, Invercargill",30950.0,0,2021-09-16 10:39:52.093703,31250.0,28351.691488210658,-10.222700515045219
118,3117774069,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3117774069,asking,150000,2009,"Palmerston North, Manawatu",9990.0,1,2021-09-16 10:35:28.997757,9990.0,10985.420541356256,9.061287527490155
119,3117953111,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3117953111,asking,70433,2015,"Te Rapa, Hamilton",27450.0,0,2021-09-16 10:40:05.715033,27750.0,26751.162981754755,-3.73380783080903
120,3118518693,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3118518693,asking,148548,2016,"East Tamaki, Auckland",24720.0,1,2021-09-16 10:40:16.031820,24720.0,22461.381089647723,-10.055565600965016
121,3119022468,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3119022468,asking,134180,2012,Dunedin,13990.0,0,2021-09-16 10:40:23.935732,14290.0,15749.93308516811,9.269455795611888
122,3119326566,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3119326566,asking,87600,2017,Invercargill,32990.0,1,2021-09-16 10:40:31.456190,32990.0,30838.30897247991,-6.977331440061314
123,3119525553,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3119525553,asking,50,2021,Christchurch,54990.0,0,2021-09-16 10:40:37.613842,55290.0,63061.55788180212,12.323764497490762
124,3120334390,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3120334390,asking,45569,2019,Mt Maunganui,44990.0,1,2021-09-16 10:40:46.048588,44990.0,43827.76746640881,-2.6518177876205202
125,3120458111,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3120458111,asking,3000,2021,Mt Maunganui,54990.0,0,2021-09-16 10:40:52.583024,55290.0,62407.15056455528,11.404383151884415
126,3120493704,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3120493704,asking,15,2021,Mt Maunganui,57490.0,0,2021-09-16 10:40:58.379688,57790.0,63069.36308568879,8.370725225996047
127,3120494408,https://www.trademe.co.nz/a/motors/cars/subaru/outback/listing/3120494408,asking,15,2021,Mt Maunganui,54990.0,0,2021-09-16 10:41:07.651700,55290.0,63069.36308568879,12.334614946276542
